filepath,filename,width,height,aesthetic_score_raw,quality_score_raw,aesthetic_score_norm,quality_score_norm,aesthetic_score_global_norm,quality_score_global_norm,final_score,final_score_batch,final_score_global,bucket,feedback,comment,is_raw,aspect_ratio,megapixels,label
D:\松下\P1053764.jpg,P1053764.jpg,6000.0,4000.0,5.657238483428955,0.5860026478767395,0.6610394749360967,0.6113198494346586,0.5174709426032172,0.5860026478767395,0.6411516247355215,0.6411516247355215,0.5448836247126261,mid,,,0.0,1.5,24.0,1
D:\松下\P1053765.jpg,P1053765.jpg,6000.0,4000.0,5.839112281799316,0.5412604212760925,0.7369584940121393,0.5418977999041326,0.5376791424221463,0.5412604212760925,0.6589342163689367,0.6589342163689367,0.5391116539637248,top,,,0.0,1.5,24.0,1
D:\松下\P1053766.jpg,P1053766.jpg,6000.0,4000.0,5.785708427429199,0.625914990901947,0.7146662876856241,0.6732478504504873,0.5317453808254666,0.625914990901947,0.6980989127915693,0.6980989127915693,0.5694132248560588,top,,,0.0,1.5,24.0,1
D:\松下\P1053767.jpg,P1053767.jpg,6000.0,4000.0,6.082816123962402,0.6179601550102234,0.8386870376938844,0.6609051251719367,0.5647573471069336,0.6179601550102234,0.7675742726851053,0.7675742726851053,0.5860384702682495,top,,,0.0,1.5,24.0,1
D:\松下\P1063796.jpg,P1063796.jpg,6000.0,4000.0,6.451148986816406,0.7227664589881897,0.9924390893467713,0.8235226115749164,0.6056832207573785,0.7227664589881897,0.9248724982380293,0.9248724982380293,0.652516516049703,top,,,0.0,1.5,24.0,1
D:\松下\P1063798.jpg,P1063798.jpg,6000.0,4000.0,6.386895179748535,0.710606038570404,0.9656178207077312,0.8046545003364979,0.5985439088609483,0.710606038570404,0.9012324925592379,0.9012324925592379,0.6433687607447307,top,,,0.0,1.5,24.0,1
D:\松下\P1063799.jpg,P1063799.jpg,6000.0,4000.0,6.119740009307861,0.6801762580871582,0.8541000613455658,0.7574396456363435,0.5688600010342069,0.6801762580871582,0.8154358950618769,0.8154358950618769,0.6133865038553874,top,,,0.0,1.5,24.0,1
D:\松下\P1063806.jpg,P1063806.jpg,4000.0,6000.0,6.21780252456665,0.6832040548324585,0.8950339948383738,0.7621375757929434,0.5797558360629611,0.6832040548324585,0.8418754272202016,0.8418754272202016,0.6211351235707601,top,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063807.jpg,P1063807.jpg,4000.0,6000.0,6.136591911315918,0.7037826776504517,0.8611344988592751,0.7940673718956719,0.5707324345906576,0.7037826776504517,0.8343076480738338,0.8343076480738338,0.6239525318145752,top,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063839.jpg,P1063839.jpg,6000.0,4000.0,6.279128551483154,0.6740434169769287,0.9206331292329336,0.7479239278979902,0.5865698390536838,0.6740434169769287,0.8515494486989563,0.8515494486989563,0.6215592702229817,top,,,0.0,1.5,24.0,1
D:\松下\P1063843.jpg,P1063843.jpg,6000.0,4000.0,6.029336929321289,0.6099672317504883,0.8163633823102636,0.6485033035240395,0.5588152143690321,0.6099672317504883,0.749219350795774,0.749219350795774,0.5792760213216146,top,,,0.0,1.5,24.0,1
D:\松下\P1063847.jpg,P1063847.jpg,6000.0,4000.0,5.816608428955078,0.6073355078697205,0.7275647800815207,0.6444199201190953,0.535178714328342,0.6073355078697205,0.6943068360965505,0.6943068360965505,0.5640414317448934,top,,,0.0,1.5,24.0,1
D:\松下\P1063860.jpg,P1063860.jpg,6000.0,4000.0,5.605001449584961,0.535171389579773,0.6392343309053865,0.532450056862915,0.5116668277316623,0.535171389579773,0.596520621288398,0.596520621288398,0.5210686524709065,mid,,,0.0,1.5,24.0,1
D:\松下\P1063872.jpg,P1063872.jpg,6000.0,4000.0,5.679019927978516,0.5680020451545715,0.6701316361988998,0.5833901099312697,0.519891103108724,0.5680020451545715,0.6354350256918477,0.6354350256918477,0.539135479927063,mid,,,0.0,1.5,24.0,1
D:\松下\P1063875.jpg,P1063875.jpg,6000.0,4000.0,4.867649555206299,0.6331190466880798,0.33144380232635445,0.6844256651370356,0.4297388394673665,0.6331190466880798,0.4726365474506269,0.4726365474506269,0.5110909223556519,mid,,,0.0,1.5,24.0,1
D:\松下\P1063877.jpg,P1063877.jpg,6000.0,4000.0,4.748585224151611,0.6047071814537048,0.281743145598386,0.6403418082212761,0.416509469350179,0.6047071814537048,0.42518261064754204,0.42518261064754204,0.49178855419158934,low,,,0.0,1.5,24.0,1
D:\松下\P1063893.jpg,P1063893.jpg,6000.0,4000.0,5.579000473022461,0.6463296413421631,0.6283808234000093,0.7049232269725078,0.508777830335829,0.6463296413421631,0.6589977848290087,0.6589977848290087,0.5637985547383626,top,,,0.0,1.5,24.0,1
D:\松下\P1063894.jpg,P1063894.jpg,4000.0,6000.0,5.7477946281433105,0.611223042011261,0.698840047308936,0.650451819026016,0.5275327364603678,0.611223042011261,0.679484755995768,0.679484755995768,0.5610088586807251,top,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063903.jpg,P1063903.jpg,6000.0,4000.0,5.57515287399292,0.5972973704338074,0.6267747319963105,0.6288447436646426,0.5083503193325467,0.5972973704338074,0.6276027366636433,0.6276027366636433,0.543929139773051,mid,,,0.0,1.5,24.0,1
D:\松下\P1063904.jpg,P1063904.jpg,4000.0,6000.0,5.322845935821533,0.6757636070251465,0.5214550244645798,0.7505929751896054,0.4803162150912815,0.6757636070251465,0.6131102047545901,0.6131102047545901,0.5584951718648274,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063906.jpg,P1063906.jpg,4000.0,6000.0,5.1184163093566895,0.4462849795818329,0.4361205955894091,0.3945338817797015,0.45760181215074325,0.4462849795818329,0.41948591006552605,0.41948591006552605,0.4530750791231791,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063908.jpg,P1063908.jpg,4000.0,6000.0,5.3130292892456055,0.6086777448654175,0.5173572919415971,0.6465025353637206,0.47922547658284503,0.6086777448654175,0.5690153893104465,0.5690153893104465,0.5310063838958741,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1063932.jpg,P1063932.jpg,4000.0,6000.0,4.651534080505371,0.4876135289669037,0.24123138584051984,0.45865926892334646,0.40572600894504124,0.4876135289669037,0.3282025390736505,0.3282025390736505,0.4384810169537862,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1064022.jpg,P1064022.jpg,4000.0,6000.0,5.171794891357422,0.6076638698577881,0.4584022525486674,0.6449294066585793,0.4635327657063802,0.6076638698577881,0.5330131141926322,0.5330131141926322,0.5211852073669434,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1064024.jpg,P1064024.jpg,4000.0,6000.0,5.29080867767334,0.5585265159606934,0.508081810542122,0.5686878765601696,0.4767565197414822,0.5585265159606934,0.5323242369493411,0.5323242369493411,0.5094645182291666,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1064043.jpg,P1064043.jpg,5834.0,3890.0,5.851458549499512,0.6253337860107422,0.7421121584841395,0.6723460528018199,0.5390509499443902,0.6253337860107422,0.7142057162112116,0.7142057162112116,0.573564084370931,top,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1064080.jpg,P1064080.jpg,6000.0,4000.0,5.775083065032959,0.5869064927101135,0.7102309754104201,0.6127222552950208,0.5305647850036621,0.5869064927101135,0.6712274873642604,0.6712274873642604,0.5531014680862427,top,,,0.0,1.5,24.0,1
D:\松下\P1064091.jpg,P1064091.jpg,6000.0,4000.0,6.052312850952148,0.6599653363227844,0.8259541504594548,0.7260803745766494,0.5613680945502387,0.6599653363227844,0.7860046401063326,0.7860046401063326,0.6008069912592571,top,,,0.0,1.5,24.0,1
D:\松下\P1064107.jpg,P1064107.jpg,11730.0,7820.0,5.40556001663208,0.7170360684394836,0.5559821082731323,0.8146313362244004,0.48950666851467556,0.7170360684394836,0.6594417994536396,0.6594417994536396,0.5805184284845988,top,,,0.0,1.5,91.7286,1
D:\松下\P1064109.jpg,P1064109.jpg,5834.0,3890.0,5.5668745040893555,0.7206161618232727,0.623319117563343,0.8201862099778162,0.5074305004543729,0.7206161618232727,0.7020659545291323,0.7020659545291323,0.5927047650019328,top,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1064126.jpg,P1064126.jpg,5611.0,3741.0,5.908839225769043,0.725301206111908,0.7660643973186295,0.8274555258203505,0.5454265806410048,0.725301206111908,0.7906208487193179,0.7906208487193179,0.6173764308293661,top,,,0.0,1.499866345896819,20.990751,1
D:\松下\P1064131.jpg,P1064131.jpg,12000.0,8000.0,6.118940353393555,0.7379075884819031,0.8537662634419838,0.8470155917308365,0.5687711503770616,0.7379075884819031,0.851065994757525,0.851065994757525,0.6364257256189982,top,,,0.0,1.5,96.0,1
D:\松下\P1064154.jpg,P1064154.jpg,4810.0,2706.0,5.046744346618652,0.6079297065734863,0.406202789093467,0.6453418789704506,0.4496382607354058,0.6079297065734863,0.5018584250442604,0.5018584250442604,0.512954839070638,mid,,,0.0,1.7775314116777532,13.01586,1
D:\松下\P1064228.jpg,P1064228.jpg,5834.0,3282.0,5.388916492462158,0.6282910704612732,0.5490346532781263,0.6769345760649346,0.4876573880513509,0.6282910704612732,0.6001946223928496,0.6001946223928496,0.5439108610153198,mid,,,0.0,1.7775746496039,19.147188,1
D:\松下\P1064235.jpg,P1064235.jpg,5834.0,3282.0,5.168828010559082,0.5779568552970886,0.4571637966416388,0.5988359957372928,0.46320311228434247,0.5779568552970886,0.5138326762799005,0.5138326762799005,0.5091046094894409,mid,,,0.0,1.7775746496039,19.147188,1
D:\松下\P1064238.jpg,P1064238.jpg,5834.0,3890.0,5.366454124450684,0.5818795561790466,0.5396582562333823,0.6049224593670843,0.48516156938340926,0.5818795561790466,0.565763937486863,0.565763937486863,0.5238487641016643,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1064242.jpg,P1064242.jpg,5922.0,3948.0,5.156840801239014,0.5863439440727234,0.45216001280255286,0.6118494046942493,0.4618712001376682,0.5863439440727234,0.5160357695592315,0.5160357695592315,0.5116602977116903,mid,,,0.0,1.5,23.380056,1
D:\松下\P1064247.jpg,P1064247.jpg,5922.0,3948.0,5.155080795288086,0.5639694333076477,0.4514253389432082,0.5771331084218615,0.46167564392089844,0.5639694333076477,0.5017084467346695,0.5017084467346695,0.5025931596755981,mid,,,0.0,1.5,23.380056,1
D:\松下\P1064261.jpg,P1064261.jpg,5865.0,3910.0,4.910435199737549,0.5357550978660583,0.3493036820476441,0.5333557387799901,0.4344927999708388,0.5357550978660583,0.4229245047405825,0.4229245047405825,0.47499771912892663,low,,,0.0,1.5,22.93215,1
D:\松下\P1064269.jpg,P1064269.jpg,4000.0,6000.0,5.537312984466553,0.6233916282653809,0.6109793435427323,0.6693326003780503,0.5041458871629503,0.6233916282653809,0.6343206462768596,0.6343206462768596,0.5518441836039225,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1064270.jpg,P1064270.jpg,4000.0,6000.0,5.339845180511475,0.6170834302902222,0.5285509667798435,0.6595447988859918,0.4822050200568305,0.6170834302902222,0.5809484996223029,0.5809484996223029,0.5361563841501872,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1065294.jpg,P1065294.jpg,6000.0,4000.0,5.484809875488281,0.5069239139556885,0.5890631325888267,0.48862126690593144,0.49831220838758683,0.5069239139556885,0.5488863863156686,0.5488863863156686,0.5017568906148275,mid,,,0.0,1.5,24.0,1
D:\松下\P1065303.jpg,P1065303.jpg,4000.0,6000.0,5.424022674560547,0.6065489053726196,0.5636889186659708,0.6431994274958297,0.4915580749511719,0.6065489053726196,0.5954931221979143,0.5954931221979143,0.537554407119751,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1065382.jpg,P1065382.jpg,3890.0,5834.0,4.958303451538086,0.6652387976646423,0.36928517885556483,0.7342626784601687,0.43981149461534286,0.6652387976646423,0.5152761786974064,0.5152761786974064,0.5299824158350626,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1065383.jpg,P1065383.jpg,3910.0,5865.0,5.052605152130127,0.5625206828117371,0.40864924707374484,0.5748852268047444,0.4502894613477919,0.5625206828117371,0.47514363896614464,0.47514363896614464,0.49518194993337,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065384.jpg,P1065384.jpg,3910.0,5865.0,5.140412330627441,0.6004021763801575,0.4453023269515633,0.6336621613160716,0.46004581451416016,0.6004021763801575,0.5206462606973665,0.5206462606973665,0.5161883592605591,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065385.jpg,P1065385.jpg,3910.0,5865.0,5.196629524230957,0.6012556552886963,0.4687688968029048,0.6349864193953729,0.4662921693589952,0.6012556552886963,0.535255905839892,0.535255905839892,0.5202775637308756,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065421.jpg,P1065421.jpg,3910.0,5865.0,5.153918266296387,0.6444463133811951,0.45094006804939013,0.7020010548563205,0.46154647403293186,0.6444463133811951,0.5513644627721623,0.5513644627721623,0.5347064097722372,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065422.jpg,P1065422.jpg,3910.0,5865.0,5.111680030822754,0.6461857557296753,0.4333086916037785,0.704699974021643,0.45685333675808376,0.6461857557296753,0.5418652045709242,0.5418652045709242,0.5325863043467204,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065423.jpg,P1065423.jpg,3910.0,5865.0,5.537688255310059,0.6207199692726135,0.6111359916942642,0.6651872536437443,0.5041875839233398,0.6207199692726135,0.6327564964740563,0.6327564964740563,0.5508005380630493,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065424.jpg,P1065424.jpg,3910.0,5865.0,5.446795463562012,0.612274169921875,0.5731948937877762,0.6520827493443678,0.49408838484022355,0.612274169921875,0.6047500360104129,0.6047500360104129,0.5413626988728841,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065433.jpg,P1065433.jpg,3910.0,5865.0,5.079730987548828,0.6243335604667664,0.4199723009443873,0.6707941026077591,0.4533034430609809,0.6243335604667664,0.520301021609736,0.520301021609736,0.5217154900232951,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065435.jpg,P1065435.jpg,5922.0,3948.0,5.020660400390625,0.6465594172477722,0.3953146478163407,0.7052797473227911,0.4467400444878472,0.6465594172477722,0.5193006876189208,0.5193006876189208,0.5266677935918171,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065438.jpg,P1065438.jpg,5834.0,3890.0,4.478819370269775,0.5500438809394836,0.16913561669411492,0.5555262180256504,0.3865354855855306,0.5500438809394836,0.3236918572267291,0.3236918572267291,0.4519388437271118,low,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1065442.jpg,P1065442.jpg,5834.0,3890.0,4.473023891448975,0.5400086045265198,0.16671642783297286,0.5399554807350923,0.3858915434943305,0.5400086045265198,0.3160120489938206,0.3160120489938206,0.44753836790720625,low,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1065448.jpg,P1065448.jpg,5865.0,3910.0,4.729811191558838,0.5282245874404907,0.27390635903915567,0.5216713969965542,0.41442346572875977,0.5282245874404907,0.3730123742221151,0.3730123742221151,0.45994391441345217,low,,,0.0,1.5,22.93215,1
D:\松下\P1065449.jpg,P1065449.jpg,5922.0,3948.0,5.210526943206787,0.5948975086212158,0.4745700535708812,0.6251211175003216,0.46783632702297634,0.5948975086212158,0.5347904791426574,0.5347904791426574,0.5186607996622721,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065451.jpg,P1065451.jpg,5922.0,3948.0,4.971993446350098,0.6508379578590393,0.37499975119416845,0.7119183319619707,0.4413326051500108,0.6508379578590393,0.5097671835012894,0.5097671835012894,0.5251347462336222,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065455.jpg,P1065455.jpg,6000.0,4000.0,4.736326694488525,0.4333440065383911,0.27662610534478715,0.37445466490000273,0.41514741049872506,0.4333440065383911,0.3157575291668734,0.3157575291668734,0.42242604891459146,low,,,0.0,1.5,24.0,1
D:\松下\P1065457.jpg,P1065457.jpg,5922.0,3948.0,5.205377578735352,0.6534290909767151,0.4724205702311187,0.7159387347291606,0.46726417541503906,0.6534290909767151,0.5698278360303355,0.5698278360303355,0.5417301416397096,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065459.jpg,P1065459.jpg,5922.0,3948.0,5.025110721588135,0.6364893317222595,0.39717233167688365,0.6896550002048489,0.44723452462090385,0.6364893317222595,0.5141653990880697,0.5141653990880697,0.5229364474614462,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065464.jpg,P1065464.jpg,3890.0,5834.0,5.322775840759277,0.5538944602012634,0.5214257648987918,0.561500777732266,0.4803084267510308,0.5538944602012634,0.5374557700321815,0.5374557700321815,0.5097428401311238,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1065465.jpg,P1065465.jpg,3910.0,5865.0,5.135476112365723,0.620715320110321,0.4432418165771563,0.6651800400024156,0.4594973458184136,0.620715320110321,0.53201710594726,0.53201710594726,0.5239845355351767,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065466.jpg,P1065466.jpg,3910.0,5865.0,5.506783485412598,0.6413564085960388,0.5982355088517153,0.6972067578501758,0.5007537206013998,0.6413564085960388,0.6378240084510995,0.6378240084510995,0.5569947957992554,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065468.jpg,P1065468.jpg,3910.0,5865.0,5.6735639572143555,0.6451897025108337,0.6678541671393977,0.7031544976082618,0.5192848841349283,0.6451897025108337,0.6819742993269433,0.6819742993269433,0.5696468114852905,top,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065477.jpg,P1065477.jpg,5834.0,3890.0,4.4044671058654785,0.47921887040138245,0.13809898013494432,0.4456341146785856,0.3782741228739421,0.47921887040138245,0.2611130339524008,0.2611130339524008,0.41865202188491824,low,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1065479.jpg,P1065479.jpg,3890.0,5834.0,5.020253658294678,0.5435702800750732,0.39514486271690397,0.5454817773709366,0.44669485092163086,0.5435702800750732,0.455279628578517,0.455279628578517,0.4854450225830078,low,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1065483.jpg,P1065483.jpg,5865.0,3910.0,5.265555381774902,0.6544232964515686,0.4975404050718173,0.7174813441825266,0.4739505979749892,0.6544232964515686,0.585516780716101,0.585516780716101,0.546139677365621,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065497.jpg,P1065497.jpg,5865.0,3910.0,5.027480125427246,0.6653196811676025,0.39816138461838557,0.7343881773227717,0.44749779171413845,0.6653196811676025,0.53265210170014,0.53265210170014,0.5346265474955241,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065500.jpg,P1065500.jpg,5834.0,3890.0,5.223433494567871,0.5880172848701477,0.4799575955245205,0.6144457606770909,0.46927038828531903,0.5880172848701477,0.5337528615855487,0.5337528615855487,0.5167691469192506,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1065504.jpg,P1065504.jpg,5834.0,3890.0,5.325543403625488,0.5961526036262512,0.5225810201357565,0.6270685232113244,0.48061593373616535,0.5961526036262512,0.5643760213659836,0.5643760213659836,0.5268306016921998,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1065512.jpg,P1065512.jpg,6000.0,4000.0,4.7737226486206055,0.6453646421432495,0.2922361832150411,0.703425933983899,0.4193025165134006,0.6453646421432495,0.45671208352258424,0.45671208352258424,0.5097273667653401,low,,,0.0,1.5,24.0,1
D:\松下\P1065513.jpg,P1065513.jpg,6000.0,4000.0,5.394733905792236,0.615822970867157,0.5514629981938687,0.6575890697426866,0.4883037673102485,0.615822970867157,0.5939134268133959,0.5939134268133959,0.539311448733012,mid,,,0.0,1.5,24.0,1
D:\松下\P1065516.jpg,P1065516.jpg,6000.0,4000.0,5.12880802154541,0.5943999290466309,0.44045837597865284,0.6243490729129895,0.4587564468383789,0.5943999290466309,0.5140146547523875,0.5140146547523875,0.5130138397216797,mid,,,0.0,1.5,24.0,1
D:\松下\P1065517.jpg,P1065517.jpg,6000.0,4000.0,4.896756172180176,0.6236155033111572,0.34359368773634064,0.669679964952801,0.43297290802001953,0.6236155033111572,0.4740281986229248,0.4740281986229248,0.5092299461364747,mid,,,0.0,1.5,24.0,1
D:\松下\P1065518.jpg,P1065518.jpg,6000.0,4000.0,5.358506202697754,0.6186605095863342,0.5363405797534155,0.661991795500297,0.4842784669664171,0.6186605095863342,0.5866010660521681,0.5866010660521681,0.5380312840143839,mid,,,0.0,1.5,24.0,1
D:\松下\P1065549.jpg,P1065549.jpg,5922.0,3948.0,5.273972034454346,0.6135522127151489,0.5010537424577001,0.6540657608491085,0.4748857816060384,0.6135522127151489,0.5622585498142634,0.5622585498142634,0.5303523540496826,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065550.jpg,P1065550.jpg,5922.0,3948.0,5.365706920623779,0.628811240196228,0.539346353242975,0.6777416715505177,0.4850785467359755,0.628811240196228,0.594704480565992,0.594704480565992,0.5425716241200764,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065565.jpg,P1065565.jpg,5922.0,3948.0,5.248671531677246,0.6525837182998657,0.490492631565538,0.7146270542808938,0.47207461463080513,0.6525837182998657,0.5801464006516803,0.5801464006516803,0.5442782560984294,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065593.jpg,P1065593.jpg,5922.0,3948.0,4.948026657104492,0.5937294363975525,0.3649953682306402,0.6233087363577788,0.4386696285671658,0.5937294363975525,0.4683207154814957,0.4683207154814957,0.5006935516993205,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065645.jpg,P1065645.jpg,5865.0,3910.0,4.8261213302612305,0.5768855810165405,0.3141088033872625,0.5971738063065167,0.4251245922512478,0.5768855810165405,0.4273348045549642,0.4273348045549642,0.48582898775736494,low,,,0.0,1.5,22.93215,1
D:\松下\P1065690.jpg,P1065690.jpg,5922.0,3948.0,4.9661126136779785,0.6045094132423401,0.3725449333379512,0.6400349510170633,0.4406791792975532,0.6045094132423401,0.47954094040959605,0.47954094040959605,0.506211272875468,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065701.jpg,P1065701.jpg,5922.0,3948.0,5.044503211975098,0.6260541081428528,0.4052672791669105,0.6734637047948612,0.4493892457750108,0.6260541081428528,0.5125458494180908,0.5125458494180908,0.5200551907221476,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065722.jpg,P1065722.jpg,4000.0,6000.0,4.8155341148376465,0.40008923411369324,0.30968941468527655,0.32285655202556734,0.4239482349819607,0.40008923411369324,0.3149562696213929,0.3149562696213929,0.4144046346346537,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1065727.jpg,P1065727.jpg,4000.0,6000.0,4.954757213592529,0.28397759795188904,0.3678048836802881,0.14269770949316124,0.4394174681769477,0.28397759795188904,0.2777620140054373,0.2777620140054373,0.37724152008692424,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1065746.jpg,P1065746.jpg,4000.0,6000.0,4.796824932098389,0.6063166856765747,0.3018796982005168,0.6428391153597198,0.421869436899821,0.6063166856765747,0.438263465064198,0.438263465064198,0.49564833641052247,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1065758.jpg,P1065758.jpg,5865.0,3910.0,4.981688499450684,0.4898262321949005,0.3790467273275188,0.4620924997828971,0.44240983327229816,0.4898262321949005,0.41226503630967015,0.41226503630967015,0.4613763928413391,low,,,0.0,1.5,22.93215,1
D:\松下\P1065770.jpg,P1065770.jpg,6000.0,4000.0,5.012740612030029,0.5789788365364075,0.3920087149716222,0.6004217020734687,0.4458600680033366,0.5789788365364075,0.4753739098123608,0.4753739098123608,0.499107575416565,mid,,,0.0,1.5,24.0,1
D:\松下\P1065776.jpg,P1065776.jpg,5922.0,3948.0,5.135185241699219,0.5984873175621033,0.44312039933136915,0.6306910659144627,0.45946502685546875,0.5984873175621033,0.5181486659646066,0.5181486659646066,0.5150739431381226,mid,,,0.0,1.5,23.380056,1
D:\松下\P1065777.jpg,P1065777.jpg,5865.0,3910.0,4.759044170379639,0.5481866598129272,0.28610899128542644,0.5526445532800011,0.4176715744866265,0.5481866598129272,0.39272321608325633,0.39272321608325633,0.46987760861714684,low,,,0.0,1.5,22.93215,1
D:\松下\P1065778.jpg,P1065778.jpg,5865.0,3910.0,5.274638652801514,0.5789761543273926,0.5013320068996843,0.6004175403573175,0.4749598503112793,0.5789761543273926,0.5409662202827376,0.5409662202827376,0.5165663719177246,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065779.jpg,P1065779.jpg,5865.0,3910.0,5.452753067016602,0.5637820363044739,0.5756817578350947,0.5768423431867666,0.4947503407796224,0.5637820363044739,0.5761459919757634,0.5761459919757634,0.5223630189895629,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065783.jpg,P1065783.jpg,5865.0,3910.0,5.062932014465332,0.6060606241226196,0.4129599573885181,0.642441810191155,0.451436890496148,0.6060606241226196,0.5047526985095728,0.5047526985095728,0.5132863839467366,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065785.jpg,P1065785.jpg,3890.0,5834.0,5.3393120765686035,0.5572143197059631,0.5283284348441222,0.5666518725364375,0.4821457862854004,0.5572143197059631,0.5436578099210483,0.5436578099210483,0.5121731996536254,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1065787.jpg,P1065787.jpg,6000.0,4000.0,4.7082037925720215,0.6144300103187561,0.26488684907915966,0.6554277518215138,0.4120226436191135,0.6144300103187561,0.4211032101761013,0.4211032101761013,0.49298559029897054,low,,,0.0,1.5,24.0,1
D:\松下\P1065793.jpg,P1065793.jpg,3910.0,5865.0,5.329401969909668,0.5938488841056824,0.5241916895667554,0.6234940714503775,0.48104466332329643,0.5938488841056824,0.5639126423202043,0.5639126423202043,0.5261663516362508,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065794.jpg,P1065794.jpg,3910.0,5865.0,5.261682033538818,0.6053324341773987,0.49592356525619635,0.6413119504974036,0.4735202259487576,0.6053324341773987,0.5540789193526793,0.5540789193526793,0.5262451092402141,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1065799.jpg,P1065799.jpg,3948.0,5922.0,5.279703617095947,0.6203114986419678,0.503446259333702,0.6645534705152122,0.47552262412177193,0.6203114986419678,0.5678891438063061,0.5678891438063061,0.5334381739298503,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1065800.jpg,P1065800.jpg,3948.0,5922.0,5.317338466644287,0.600025475025177,0.5191560585812335,0.6330776714032854,0.47970427407158744,0.600025475025177,0.5647247037100542,0.5647247037100542,0.5278327544530232,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1065811.jpg,P1065811.jpg,3948.0,5922.0,4.9070143699646,0.6503958702087402,0.3478757356193215,0.7112323886576774,0.4341127077738444,0.6503958702087402,0.49321839683466384,0.49321839683466384,0.5206259727478026,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1065820.jpg,P1065820.jpg,5865.0,3910.0,4.986489772796631,0.5988320708274841,0.38105090806166725,0.6312259851637594,0.44294330808851456,0.5988320708274841,0.4811209389025041,0.4811209389025041,0.5052988131841023,mid,,,0.0,1.5,22.93215,1
D:\松下\P1065848.jpg,P1065848.jpg,6000.0,4000.0,5.1282958984375,0.5949391722679138,0.4402446020082014,0.6251857628245364,0.4586995442708333,0.5949391722679138,0.5142210663347355,0.5142210663347355,0.5131953954696655,mid,,,0.0,1.5,24.0,1
